"id_student","code_module","code_presentation","Assessment_score","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","Total_clicks","date_registration"
654414,"DDD","2014J",506,"M","West Midlands Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass",4414,-136
654441,"FFF","2014J",849,"M","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail",6366,-63
654443,"DDD","2014J",459,"M","London Region","Lower Than A Level","60-70%","35-55",0,60,"N","Pass",238,-32
654504,"CCC","2014J",975,"M","Scotland","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",750,-32
654504,"DDD","2014J",975,"M","Scotland","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",750,-39
654524,"BBB","2014J",229,"F","East Midlands Region","Lower Than A Level","50-60%","0-35",0,120,"N","Pass",1234,-122
654578,"FFF","2014J",983,"M","North Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",2974,-129
654585,"BBB","2014J",1,"F","London Region","HE Qualification","20-30%","0-35",0,120,"N","Fail",350,-122
654657,"BBB","2014J",270,"F","Ireland","HE Qualification","60-70%","0-35",0,60,"N","Pass",525,-107
654676,"EEE","2014J",343,"M","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",1689,-79
654681,"GGG","2014J",725,"F","East Anglian Region","Lower Than A Level","30-40%","35-55",0,30,"N","Pass",980,-93
654692,"FFF","2014J",806,"M","Ireland","A Level or Equivalent","80-90%","0-35",0,60,"N","Fail",2895,-58
654807,"DDD","2014J",651,"M","South West Region","Lower Than A Level","80-90%","0-35",0,90,"Y","Pass",4199,-91
654817,"CCC","2014J",403,"M","Ireland","Post Graduate Qualification","","0-35",0,60,"N","Pass",529,-78
654822,"EEE","2014J",360,"M","North Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass",2409,-58
654824,"FFF","2014J",942,"M","North Region","Lower Than A Level","","35-55",0,60,"N","Pass",6225,-59
654834,"FFF","2014J",1096,"M","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",6396,-129
654891,"EEE","2014J",276,"M","South Region","Lower Than A Level","20-30%","0-35",0,30,"N","Pass",2578,-45
654915,"CCC","2014J",820,"M","South East Region","HE Qualification","60-70%","0-35",0,30,"N","Pass",4063,-15
654945,"GGG","2014J",769,"M","South East Region","Lower Than A Level","80-90%","35-55",0,30,"N","Pass",533,-79
654947,"FFF","2014J",596,"M","West Midlands Region","Lower Than A Level","0-10%","0-35",0,60,"N","Fail",1788,-52
654965,"GGG","2014J",640,"F","South East Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Pass",1028,-87
655039,"DDD","2014J",464,"M","London Region","A Level or Equivalent","40-50%","35-55",0,120,"N","Pass",329,-64
655051,"CCC","2014J",407,"M","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,150,"N","Pass",708,-128
655065,"GGG","2014J",55,"F","North Western Region","A Level or Equivalent","0-10%","0-35",0,30,"N","Fail",26,-51
655084,"BBB","2014J",378,"F","East Midlands Region","Lower Than A Level","50-60%","0-35",0,120,"N","Pass",1058,-120
655108,"CCC","2014J",825,"M","West Midlands Region","Lower Than A Level","60-70%","0-35",0,120,"N","Pass",1626,-121
655115,"FFF","2014J",1054,"M","North Region","Lower Than A Level","","0-35",0,60,"Y","Pass",5252,-23
655124,"FFF","2014J",343,"M","South Region","Lower Than A Level","10-20","0-35",0,60,"N","Fail",518,-91
655127,"FFF","2014J",1024,"F","Ireland","A Level or Equivalent","30-40%","0-35",0,90,"N","Pass",3825,-85
655128,"DDD","2014J",590,"F","South Region","HE Qualification","60-70%","35-55",0,60,"N","Pass",3257,-120
655136,"DDD","2014J",576,"M","Scotland","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",508,-92
655242,"EEE","2014J",356,"M","Wales","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",1147,-37
655353,"CCC","2014J",1718,"M","London Region","HE Qualification","70-80%","35-55",0,150,"N","Pass",9390,-88
655353,"FFF","2014J",1718,"M","London Region","HE Qualification","70-80%","35-55",0,150,"N","Pass",9390,-91
655376,"GGG","2014J",740,"F","London Region","Lower Than A Level","40-50%","35-55",0,30,"N","Pass",352,-14
655386,"FFF","2014J",1119,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",5208,-106
655390,"CCC","2014J",767,"F","North Region","Lower Than A Level","","0-35",0,120,"N","Pass",2149,-24
655412,"FFF","2014J",921,"M","Yorkshire Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",3400,-127
655445,"FFF","2014J",1030,"M","Yorkshire Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",2392,-120
655471,"BBB","2014J",295,"F","Wales","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",1538,-38
655498,"CCC","2014J",1132,"F","South West Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",4009,-60
655498,"EEE","2014J",1132,"F","South West Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",4009,-60
655546,"BBB","2014J",401,"F","Ireland","HE Qualification","","35-55",0,60,"N","Pass",5015,-29
655547,"BBB","2014J",252,"F","Ireland","A Level or Equivalent","10-20","35-55",0,60,"N","Pass",672,-17
655569,"FFF","2014J",942,"M","West Midlands Region","Lower Than A Level","60-70%","0-35",0,120,"N","Pass",3045,-106
655600,"DDD","2014J",504,"M","Scotland","Lower Than A Level","90-100%","0-35",0,60,"N","Pass",2080,-80
655609,"EEE","2014J",293,"M","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",1976,-30
655613,"BBB","2014J",234,"F","Ireland","Lower Than A Level","60-70%","35-55",0,60,"N","Fail",391,-17
655662,"BBB","2014J",1,"M","East Midlands Region","Lower Than A Level","50-60%","0-35",0,60,"N","Fail",12,-127
655668,"BBB","2014J",363,"M","South East Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",583,-71
655796,"FFF","2014J",871,"M","North Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",1752,-123
655828,"BBB","2014J",422,"F","Yorkshire Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",722,-105
655834,"DDD","2014J",424,"F","Wales","A Level or Equivalent","70-80%","0-35",0,120,"N","Fail",718,-107
655865,"EEE","2014J",377,"M","Yorkshire Region","HE Qualification","10-20","0-35",0,60,"N","Pass",2491,-25
655919,"CCC","2014J",434,"M","West Midlands Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",2715,-92
655924,"EEE","2014J",340,"F","London Region","HE Qualification","50-60%","0-35",0,90,"N","Pass",2802,-25
655927,"CCC","2014J",1369,"M","Ireland","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",2724,-9
655972,"DDD","2014J",143,"F","South Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Fail",235,-99
656010,"EEE","2014J",217,"M","Scotland","Lower Than A Level","40-50%","0-35",0,30,"N","Pass",1153,-81
656014,"GGG","2014J",100,"M","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,30,"N","Fail",35,-35
656057,"EEE","2014J",325,"M","Scotland","HE Qualification","40-50%","0-35",0,60,"N","Pass",2654,-29
656067,"BBB","2014J",297,"F","East Midlands Region","Lower Than A Level","10-20","35-55",0,60,"N","Pass",117,-116
656092,"FFF","2014J",1002,"M","North Region","A Level or Equivalent","","0-35",0,120,"N","Pass",3549,-112
656131,"FFF","2014J",1069,"M","Wales","Lower Than A Level","0-10%","35-55",0,60,"N","Pass",5268,-49
656158,"FFF","2014J",924,"F","North Western Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",4315,-43
656159,"FFF","2014J",1095,"M","London Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",5513,-52
656164,"DDD","2014J",374,"F","East Midlands Region","Lower Than A Level","60-70%","0-35",0,60,"Y","Fail",1068,-99
656181,"BBB","2014J",139,"F","Ireland","Lower Than A Level","40-50%","35-55",0,60,"N","Fail",390,-98
656183,"DDD","2014J",478,"F","Scotland","Lower Than A Level","10-20","0-35",0,60,"N","Pass",1730,-100
656187,"BBB","2014J",409,"M","Ireland","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",281,-17
656190,"BBB","2014J",302,"M","Ireland","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",808,-108
656193,"DDD","2014J",434,"M","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Fail",421,-95
656194,"BBB","2014J",336,"F","Ireland","Lower Than A Level","70-80%","35-55",0,120,"N","Pass",29,-86
656196,"BBB","2014J",360,"F","Ireland","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",204,-107
656197,"BBB","2014J",261,"M","Scotland","HE Qualification","30-40%","0-35",0,60,"N","Pass",2099,-78
656203,"CCC","2014J",447,"M","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,90,"N","Fail",504,-71
656208,"BBB","2014J",310,"F","Ireland","Lower Than A Level","40-50%","0-35",0,60,"N","Pass",169,-108
656217,"BBB","2014J",251,"F","South Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass",215,-114
656222,"BBB","2014J",156,"F","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,120,"N","Fail",219,-128
656227,"BBB","2014J",417,"F","Ireland","A Level or Equivalent","10-20","35-55",0,60,"N","Pass",1325,-17
656234,"FFF","2014J",1061,"M","Ireland","Lower Than A Level","","0-35",0,60,"N","Pass",4089,-30
656287,"CCC","2014J",486,"F","London Region","HE Qualification","20-30%","0-35",0,60,"N","Pass",1626,-16
656323,"FFF","2014J",831,"M","South West Region","Lower Than A Level","90-100%","0-35",0,120,"Y","Pass",2557,-102
656340,"CCC","2014J",737,"M","North Western Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",793,-101
656347,"EEE","2014J",949,"M","North Region","No Formal quals","","0-35",0,60,"N","Pass",1807,-25
656352,"BBB","2014J",186,"F","East Anglian Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass",940,44
656373,"BBB","2014J",417,"F","Wales","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass",1223,-60
656386,"BBB","2014J",348,"F","London Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",2513,-31
656414,"FFF","2014J",1042,"M","East Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",3276,-74
656438,"GGG","2014J",511,"F","North Region","A Level or Equivalent","60-70%","0-35",0,30,"N","Fail",431,-60
656446,"EEE","2014J",348,"M","North Western Region","Lower Than A Level","60-70%","35-55",0,60,"N","Pass",1170,-52
656454,"DDD","2014J",509,"F","West Midlands Region","HE Qualification","20-30%","35-55",0,60,"N","Pass",1107,-74
656496,"DDD","2014J",401,"M","Scotland","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass",661,-36
656506,"GGG","2014J",714,"M","South Region","Lower Than A Level","20-30%","0-35",0,30,"N","Pass",801,-43
656510,"FFF","2014J",62,"M","East Anglian Region","Lower Than A Level","40-50%","0-35",0,90,"N","Fail",225,-120
656526,"DDD","2014J",637,"M","East Anglian Region","HE Qualification","90-100%","35-55",0,60,"N","Pass",669,-73
656529,"FFF","2014J",1006,"M","Ireland","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass",4959,-87
656553,"EEE","2014J",180,"M","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Fail",2121,-108
656557,"BBB","2014J",420,"F","South East Region","Lower Than A Level","60-70%","35-55",0,60,"N","Pass",1562,-127
65656,"FFF","2013B",914,"M","West Midlands Region","A Level or Equivalent","0-10%","35-55",0,150,"N","Pass",1776,-138
656566,"BBB","2014J",341,"F","London Region","A Level or Equivalent","10-20","0-35",0,180,"N","Fail",845,-95
656578,"EEE","2014J",312,"M","Scotland","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",1324,-112
656579,"FFF","2014J",1059,"F","South West Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",5876,-58
656607,"FFF","2014J",897,"F","London Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",3559,-73
656651,"FFF","2014J",917,"M","South West Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass",1988,-115
656681,"BBB","2014J",351,"F","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",1284,-24
656683,"CCC","2014J",830,"M","South Region","HE Qualification","60-70%","35-55",0,60,"N","Pass",2853,-105
656711,"BBB","2014J",277,"F","Ireland","Lower Than A Level","60-70%","35-55",0,60,"N","Pass",348,-17
656734,"FFF","2014J",1012,"F","South West Region","Lower Than A Level","70-80%","0-35",0,120,"N","Pass",7120,-108
656755,"BBB","2014J",120,"F","London Region","A Level or Equivalent","10-20","0-35",0,60,"N","Fail",9,-127
656756,"GGG","2014J",691,"F","North Western Region","Lower Than A Level","20-30%","35-55",0,30,"N","Pass",1813,-88
656766,"DDD","2014J",678,"M","London Region","HE Qualification","80-90%","0-35",0,60,"N","Pass",536,-121
656791,"FFF","2014J",870,"M","London Region","A Level or Equivalent","10-20","35-55",0,90,"N","Pass",7482,-79
656815,"EEE","2014J",367,"M","Wales","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",1631,-46
656873,"BBB","2014J",216,"F","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Pass",1742,-24
656882,"FFF","2014J",1058,"M","Yorkshire Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass",5312,-78
656915,"BBB","2014J",375,"F","Scotland","HE Qualification","60-70%","0-35",0,60,"N","Pass",1977,-59
656929,"CCC","2014J",522,"F","London Region","A Level or Equivalent","10-20","0-35",0,210,"N","Fail",767,-32
656934,"DDD","2014J",506,"F","East Anglian Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",1117,-92
656987,"DDD","2014J",477,"M","Wales","HE Qualification","0-10%","0-35",0,120,"N","Pass",427,-100
656988,"FFF","2014J",512,"M","Wales","Lower Than A Level","50-60%","0-35",0,60,"N","Fail",1596,-64
656990,"BBB","2014J",395,"M","London Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",4956,-95
656996,"FFF","2014J",935,"M","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",2138,-49
657002,"EEE","2014J",381,"M","Scotland","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",1429,-113
657032,"BBB","2014J",294,"F","South Region","Lower Than A Level","50-60%","35-55",0,60,"N","Pass",1399,-43
657045,"GGG","2014J",785,"F","Scotland","Lower Than A Level","80-90%","35-55",0,30,"N","Pass",408,-14
657062,"EEE","2014J",340,"M","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",2115,-51
657077,"DDD","2014J",627,"M","London Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",1636,-78
657099,"BBB","2014J",175,"F","South Region","A Level or Equivalent","30-40%","0-35",0,120,"Y","Fail",112,-28
657128,"EEE","2014J",345,"M","West Midlands Region","Lower Than A Level","70-80%","35-55",0,30,"N","Pass",1671,-9
657145,"CCC","2014J",837,"M","North Western Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass",1347,-113
657196,"EEE","2014J",358,"M","North Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",2113,-35
657210,"CCC","2014J",67,"M","Scotland","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",356,-70
657220,"FFF","2014J",970,"M","Yorkshire Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",3548,-30
657226,"EEE","2014J",269,"M","Yorkshire Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",699,-31
657245,"DDD","2014J",498,"M","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,90,"N","Pass",1026,-81
657290,"BBB","2014J",298,"F","Yorkshire Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass",1608,-73
657319,"EEE","2014J",331,"M","East Anglian Region","Lower Than A Level","70-80%","35-55",0,180,"N","Pass",1329,-109
657330,"FFF","2014J",965,"M","North Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",3676,-60
657344,"FFF","2014J",1004,"M","East Anglian Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass",4032,-114
657352,"CCC","2014J",597,"M","London Region","A Level or Equivalent","90-100%","0-35",0,150,"N","Pass",514,-22
66254,"CCC","2014B",433,"F","Ireland","A Level or Equivalent","","0-35",0,30,"N","Fail",2149,-26
665414,"CCC","2014J",479,"M","London Region","HE Qualification","90-100%","55>=",0,30,"N","Pass",484,-56
66577,"DDD","2013J",249,"F","North Western Region","HE Qualification","10-20","0-35",1,60,"N","Fail",143,-32
66579,"DDD","2013B",340,"M","South Region","Lower Than A Level","40-50%","35-55",0,60,"N","Fail",681,-22
669530,"DDD","2014J",908,"F","West Midlands Region","HE Qualification","60-70%","55>=",1,90,"N","Fail",9009,-17
674214,"BBB","2014J",412,"F","South Region","HE Qualification","40-50%","35-55",0,60,"N","Pass",692,-92
674222,"FFF","2014J",1052,"M","Ireland","HE Qualification","","35-55",0,60,"N","Pass",4348,-22
674226,"FFF","2014J",893,"M","London Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",2664,-15
674253,"EEE","2014J",339,"M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,30,"N","Pass",1470,-92
674260,"FFF","2014J",86,"M","South West Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Fail",822,-105
674262,"FFF","2014J",1147,"F","Wales","HE Qualification","40-50%","0-35",0,90,"N","Pass",6976,-46
674276,"BBB","2014J",375,"F","Scotland","HE Qualification","30-40%","35-55",0,60,"N","Pass",1573,-102
674290,"BBB","2014J",351,"F","North Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",1877,-37
674320,"FFF","2014J",1048,"M","South East Region","Lower Than A Level","10-20","0-35",0,120,"N","Pass",2691,-109
674340,"GGG","2014J",51,"M","Yorkshire Region","HE Qualification","50-60%","0-35",0,30,"N","Fail",50,-81
674349,"BBB","2014J",396,"F","South Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",1658,-77
674359,"GGG","2014J",395,"F","South West Region","A Level or Equivalent","10-20","0-35",0,30,"N","Fail",693,-53
674388,"DDD","2014J",352,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,120,"N","Fail",532,-42
674437,"DDD","2014J",386,"M","South East Region","A Level or Equivalent","60-70%","0-35",0,60,"Y","Pass",291,-63
674440,"DDD","2014J",375,"M","Yorkshire Region","Lower Than A Level","60-70%","0-35",0,180,"N","Fail",469,-102
674451,"FFF","2014J",970,"M","Scotland","HE Qualification","60-70%","0-35",0,60,"N","Pass",3012,-85
674478,"FFF","2014J",175,"F","London Region","A Level or Equivalent","10-20","0-35",0,120,"N","Fail",1115,-114
674481,"GGG","2014J",817,"M","London Region","Lower Than A Level","50-60%","0-35",0,30,"N","Fail",537,-79
674484,"FFF","2014J",1065,"M","Scotland","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",5165,-77
674495,"BBB","2014J",388,"F","Scotland","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",954,-101
